"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
"326 | 312 | 310";26531001;;"bachelor en sciences et ingénierie";"Bachelor en sciences et ingénierie - digital et stratégies d'entreprise (EPF Cachan)";EPF;"3 ans";"Bac + 3";36001;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.6803;"gestion des entreprises, comptabilité/administration de l'entreprise | informatique, Internet/bases de données | informatique, Internet/informatique (généralités) | commerce, marketing, vente/marketing, vente"
326;26532604;;"bachelor en sciences et ingénierie";"bachelor en sciences et ingénierie - concepteur développeur programmation globale  (EFREI Paris)";EFREI;"3 ans";"Bac + 3";36193;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6807;"informatique, Internet/développement, programmation, logiciel | matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fonction production (généralités)"
"326 | 331";26532602;;"bachelor en sciences et ingénierie";"bachelor en sciences et ingénierie - informatique (CESI)";CESI;"3 ans";"Bac + 3";36540;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8520;"informatique, Internet/informatique (généralités)"
326;1703260Z;;"diplôme d'ingénieur";"diplôme d'ingénieur d'EFREI Paris";EFREI;"3 ans";"Bac + 5";38532;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.1439;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/aéronautique | arts, culture, artisanat/arts graphiques | banque, assurances, immobilier/assurances | mécanique/automatismes | banque, assurances, immobilier/banque | informatique, Internet/bases de données | information-communication, audiovisuel/bibliothèque, documentation | sciences/biologie | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/études et développement | banque, assurances, immobilier/finances | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | logistique, transport/logistique | commerce, marketing, vente/marketing, vente | sciences/mathématiques | information-communication, audiovisuel/multimédia | santé, social, sport/santé (généralités) | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information | électricité, électronique, robotique/télécommunications | logistique, transport/transport"
326;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale de la statistique et de l'analyse de l'information du groupe des écoles nationales d'économie et statistique";ENSAI;"3 ans";"Bac + 5";21374;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Économie, des Finances et de la Souveraineté industrielle et numérique";https://www.onisep.fr/http/redirection/formation/slug/FOR.2010;"mécanique/aéronautique | environnement, énergies, propreté/aménagement du territoire | banque, assurances, immobilier/assurances | banque, assurances, immobilier/banque | informatique, Internet/bases de données | sciences/biologie | banque, assurances, immobilier/finances | informatique, Internet/informatique (généralités) | matières premières, fabrication, industries/maintenance, qualité | commerce, marketing, vente/marketing, vente | santé, social, sport/santé (généralités) | économie, droit, politique/sciences économiques"
326;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure de cognitique de l'Institut polytechnique de Bordeaux";ENSC;"3 ans";"Bac + 5";26362;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.3186;"mécanique/aéronautique | arts, culture, artisanat/arts graphiques | mécanique/automatismes | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique (généralités) | informatique, Internet/informatique industrielle et technologique | histoire-géographie, psychologie, sociologie/psychologie"
326;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'université de technologie de Belfort-Montbéliard spécialité informatique";UTBM;"5 ans";"Bac + 5";13981;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5692;"mécanique/automatismes | informatique, Internet/bases de données | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | matières premières, fabrication, industries/études et développement | informatique, Internet/informatique (généralités) | informatique, Internet/informatique industrielle et technologique | sciences/mathématiques | matières premières, fabrication, industries/méthodes industrialisation | informatique, Internet/systèmes et réseaux | électricité, électronique, robotique/télécommunications"
326;1703260Q;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure d'informatique et de mathématiques appliquées de l'Institut polytechnique de Grenoble en partenariat avec l'ITII Dauphiné-Vivarais";Ensimag;"3 ans";"Bac + 5";18715;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6056;"mécanique/aéronautique | sciences/mathématiques | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information"
326;26X32616;;"formation d'école spécialisée";"Chef de projets digitaux";;"3 ans";"Bac + 3";35541;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1836;"informatique, Internet/développement, programmation, logiciel | commerce, marketing, vente/grande distribution et petits commerces | commerce, marketing, vente/marketing, vente | information-communication, audiovisuel/multimédia"
326;17032606;;"diplôme d'ingénieur";"diplôme d'ingénieur de Télécom Nancy de l'université de Lorraine en partenariat avec l'ITII de Lorraine";IMT;"3 ans";"Bac + 5";19276;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6236;"mécanique/aéronautique | informatique, Internet/bases de données | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | informatique, Internet/informatique (généralités) | information-communication, audiovisuel/multimédia | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information | électricité, électronique, robotique/télécommunications"
326;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure d'informatique pour l'industrie et l'entreprise";ENSIIE;"3 ans";"Bac + 5";4366;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5426;"banque, assurances, immobilier/banque | informatique, Internet/bases de données | informatique, Internet/développement, programmation, logiciel | lettres, langues, enseignement/enseignement | banque, assurances, immobilier/finances | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique (généralités) | sciences/mathématiques | information-communication, audiovisuel/multimédia | histoire-géographie, psychologie, sociologie/psychologie | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information"
326;20532618;;licence;"licence mention informatique";;"3 ans";"Bac + 3";24514;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5011;"informatique, Internet/informatique (généralités)"
326;16X32608;;"formation d'école spécialisée";"Expert en systèmes d'information";;"2 ans";"Bac + 5";34471;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3475;"informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information"
326;16X32615;;"formation d'école spécialisée";"Manager de projet Web digital";;"2 ans";"Bac + 5";34394;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2688;"information-communication, audiovisuel/multimédia"
326;2503263H;;"licence professionnelle";"licence pro mention métiers de l'informatique : systèmes d'information et gestion de données";;"1 an";"Bac + 3";29973;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4955;"information-communication, audiovisuel/technologies de l'information"
326;36X32613;;"formation d'école spécialisée";"Développeur informatique (CESI Alternance)";;"2 ans";"Bac + 2";34253;3;"niveau 5 (bac + 2)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3011;"informatique, Internet/informatique (généralités)"
326;;;"formation d'école spécialisée";"Bachelor ingénierie cybersécurité et intelligence artificielle (ESEO Paris Vélizy)";;"3 ans";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9098;"informatique, Internet/développement, programmation, logiciel | informatique, Internet/informatique (généralités) | information-communication, audiovisuel/multimédia | informatique, Internet/systèmes et réseaux"
326;26532605;;"bachelor en sciences et ingénierie";"Bachelor en sciences et ingénierie - sécurité du numérique (Cybersecurity) (EPITA)";EPITA;"3 ans";"Bac + 3";37708;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8666;"information-communication, audiovisuel/multimédia | informatique, Internet/systèmes et réseaux"
330;;;"formation d'école spécialisée";"entrepreneur de l'économie sociale et solidaire";;"2 ans";"Bac + 5";38126;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9766;"gestion des entreprises, comptabilité/administration de l'entreprise | économie, droit, politique/sciences économiques"
330;56E33001;;"formation d'école spécialisée";"agent d’accompagnement auprès d'adultes dépendants";;"1 an";"CAP ou équivalent";34565;5;"niveau 3 (niveau CAP)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7260;"santé, social, sport/paramédical | santé, social, sport/travail social"
330;36T33001;TP;"titre professionnel";"TP responsable coordinateur services au domicile";;"1 an";"Bac + 2";35993;3;"niveau 5 (bac + 2)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.8357;"gestion des entreprises, comptabilité/ressources humaines | gestion des entreprises, comptabilité/secrétariat | santé, social, sport/travail social"
330;25033008;;"licence professionnelle";"licence pro mention gestion des organisations de l'économie sociale et solidaire";;"1 an";"Bac + 3";30067;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4808;"économie, droit, politique/sciences économiques"
330;50333003;CAPa;"certificat d'aptitude professionnelle agricole";"CAPa services aux personnes et vente en espace rural";SAPVER;"2 ans";"CAP ou équivalent";38390;5;"niveau 3 (niveau CAP)";"Ministère de l'Agriculture et de la Souveraineté alimentaire";https://www.onisep.fr/http/redirection/formation/slug/FOR.1012;"hôtellerie-restauration, tourisme/hôtellerie | commerce, marketing, vente/marketing, vente | hôtellerie-restauration, tourisme/tourisme | santé, social, sport/travail social"
"330 | 336";46X33003;;"formation d'école spécialisée";"Praticien animateur de SPA (Groupe Silvya Terrade)";;"1 an";"Bac ou équivalent";34777;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2453;"santé, social, sport/esthétique | santé, social, sport/paramédical"
330;40033006;;"baccalauréat professionnel";"bac pro animation-enfance et personnes âgées";AEPA;"3 ans";"Bac ou équivalent";34605;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.2568;"santé, social, sport/travail social"
331;;DU;"diplôme d'université";"DU Musicothérapeute";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2161;"arts, culture, artisanat/arts du spectacle | santé, social, sport/paramédical"
331;;FCIL;"formation complémentaire d'initiative locale";"FCIL Métiers du laboratoire";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2256;sciences/biologie
331;;;"formation d'école spécialisée";"Art thérapeute";;"2 ans";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7381;"santé, social, sport/paramédical"
331;;;licence;"licence mention science et technique biomédicale";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9774;"santé, social, sport/santé (généralités)"
331;;DU;"diplôme d'université";"DU Nutrition et maladies métaboliques";;"2 ans";"non renseigné";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2088;"santé, social, sport/paramédical"
331;;;"formation d'école spécialisée";"Bachelor anatomo-cyto-pathologie";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4313;"sciences/biologie | santé, social, sport/santé (généralités)"
331;;DU;"diplôme d'université";"DU Ingénierie pharmaceutique";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1035;"santé, social, sport/médical | santé, social, sport/santé (généralités)"
331;16X33106;"mastère spé.";"mastère spécialisé";"mastère spé. Manager Marketing et commercial dans les industries de santé";;"1 an";"Bac + 6";35777;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.657;"commerce, marketing, vente/marketing, vente | santé, social, sport/santé (généralités)"
331;;;master;"master mention santé publique - Public Health";;"2 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4884;"santé, social, sport/santé (généralités)"
331;13533126;;master;"master mention cancer";;"2 ans";"Bac + 5";35050;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4852;"sciences/biologie | santé, social, sport/médical"
331;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'Institut polytechnique de Grenoble (Université Grenoble Alpes) spécialité technologies de l'information pour la santé";Polytech;"3 ans";"Bac + 5";37880;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5650;"informatique, Internet/bases de données | électricité, électronique, robotique/électronique | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique (généralités) | santé, social, sport/médical | santé, social, sport/santé (généralités) | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information"
331;;FCIL;"formation complémentaire d'initiative locale";"FCIL Secrétaire médical(e) en milieu hospitalier";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3443;"gestion des entreprises, comptabilité/secrétariat"
331;;FCIL;"formation complémentaire d'initiative locale";"FCIL Secrétariat assistant médico-social";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3043;"gestion des entreprises, comptabilité/secrétariat"
331;36033113;;"diplôme d'État du paramédical";"Diplôme d'Etat de technicien de laboratoire médical";;"3 ans";"Bac + 3";;3;"niveau 5 (bac + 2)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.654;"sciences/biologie | santé, social, sport/paramédical"
331;10033101;;"diplôme d'État du médical";"Diplôme d'Etat de docteur en pharmacie";;"5 ans";"Bac + 6";;0;"non inscrit au RNCP";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.795;"santé, social, sport/médical"
331;56033105;;"diplôme d'État du paramédical";"Diplôme d'Etat d'ambulancier";;"2 ans";"CAP ou équivalent";36542;5;"niveau 3 (niveau CAP)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.7628;"santé, social, sport/paramédical | logistique, transport/transport"
331;26033105;;"diplôme d'État du paramédical";"Diplôme d'Etat de manipulateur d'électroradiologie médicale";DEMEM;"3 ans";"Bac + 3";18318;2;"niveau 6 (bac + 3)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.1112;"santé, social, sport/paramédical"
331;32033104;BTS;"brevet de technicien supérieur";"BTS prothésiste-orthésiste";;"3 ans";"Bac + 3";1097;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.569;"santé, social, sport/paramédical"
331;32033111;BTS;"brevet de technicien supérieur";"BTS prothésiste dentaire";;"2 ans";"Bac + 2";37376;3;"niveau 5 (bac + 2)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.8651;"santé, social, sport/paramédical"
331;46T33101;TP;"titre professionnel";"TP technicien en montage et vente d'optique-lunetterie";;"1 an";"Bac ou équivalent";22279;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.6778;"commerce, marketing, vente/marketing, vente | mécanique/mécanique (généralités) | santé, social, sport/paramédical"
331;36033110;;"diplôme d'État du paramédical";"Diplôme d'Etat de psychomotricien";DEPS;"3 ans";"Bac + 3";4861;3;"niveau 5 (bac + 2)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.1179;"santé, social, sport/paramédical"
331;;;"diplôme d'État du paramédical";"Certificat de capacité d'orthoptiste";;"3 ans";"Bac + 3";34219;2;"niveau 6 (bac + 3)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.372;"santé, social, sport/paramédical"
331;40033104;;"baccalauréat professionnel";"bac pro technicien en prothèse dentaire";;"3 ans";"Bac ou équivalent";34674;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.2273;"santé, social, sport/paramédical"
331;25033130;;"licence professionnelle";"licence pro mention métiers de la promotion des produits de santé";;"1 an";"Bac + 3";30097;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5213;"information-communication, audiovisuel/journalisme, édition, publicité | commerce, marketing, vente/marketing, vente | santé, social, sport/paramédical | santé, social, sport/santé (généralités)"
331;;DEUST;"diplôme d'études universitaires scientifiques et techniques";"DEUST Technologie de l'organisation dans les professions de santé";;"2 ans";"Bac + 2";2891;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.755;"santé, social, sport/santé (généralités)"
331;26033101;;"diplôme d'État du paramédical";"Diplôme d'Etat d'infirmier";DEI;"3 ans";"Bac + 3";8940;2;"niveau 6 (bac + 3)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.2378;"santé, social, sport/paramédical"
331;26033102;;"diplôme d'État du paramédical";"Diplôme d'Etat d'ergothérapeute";DEE;"3 ans";"Bac + 3";18363;2;"niveau 6 (bac + 3)";"Ministère des Solidarités et de la Santé";https://www.onisep.fr/http/redirection/formation/slug/FOR.1113;"santé, social, sport/paramédical"
332;34633001;;"formation d'école spécialisée";"Chargé d'accompagnement social et professionnel";;"2 ans";"Bac + 2";36625;3;"niveau 5 (bac + 2)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7929;"santé, social, sport/travail social"
"332 | 331";46033204;DU;"diplôme d'université";"DU diplôme de spécialisation professionnelle Animateur en épicerie solidaire";DSP;"1 an";"Bac + 1";37204;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8921;"santé, social, sport/paramédical | santé, social, sport/travail social"
332;;DU;"diplôme d'université";"DU Dialogue social";;"1 an";"non renseigné";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4363;"information-communication, audiovisuel/communication | économie, droit, politique/droit social"
332;;DU;"diplôme d'université";"DU Développement local et insertion";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2134;"environnement, énergies, propreté/aménagement du territoire | santé, social, sport/travail social"
332;13533206;;master;"master mention intervention et développement social";;"2 ans";"Bac + 5";34132;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4758;"santé, social, sport/travail social"
332;;;"formation de fonctionnaires (après concours)";"Certificat d'aptitude aux fonctions de psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle";CAFPsy-EN;"2 ans";"Bac + 5";;0;"non inscrit au RNCP";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5967;"histoire-géographie, psychologie, sociologie/psychologie"
332;25133201;BUT;"bachelor universitaire de technologie";"BUT carrières sociales parcours assistance sociale";;"3 ans";"Bac + 3";35515;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7830;"santé, social, sport/travail social"
332;;;"formation d'école spécialisée";"Préparation à l'entrée dans les formations sociales (niveau CAP à bac)";;"1 an";"CAP ou équivalent + 1 an";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3754;"santé, social, sport/travail social"
332;;DEUST;"diplôme d'études universitaires scientifiques et techniques";"DEUST Médiations citoyennes : éducation, culture, social, environnement";;"2 ans";"Bac + 2";3985;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.1417;"environnement, énergies, propreté/environnement (généralités) | santé, social, sport/travail social"
332;2503100C;;"licence professionnelle";"licence pro mention gestion des structures sanitaires et sociales";;"1 an";"Bac + 3";30070;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4781;"santé, social, sport/santé (généralités) | santé, social, sport/travail social"
332;25033215;;"licence professionnelle";"licence pro mention intervention sociale : insertion et réinsertion sociale et professionnelle";;"1 an";"Bac + 3";30080;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4826;"santé, social, sport/travail social"
"332 | 335";25133501;BUT;"bachelor universitaire de technologie";"BUT carrières sociales parcours animation sociale et socio-culturelle";;"3 ans";"Bac + 3";35512;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7833;"santé, social, sport/travail social"
333;13533311;;master;"master mention métiers de l'enseignement, de l'éducation et de la formation - premier degré";MEEF;"2 ans";"Bac + 5";38155;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9620;"lettres, langues, enseignement/enseignement"
333;13533314;;master;"master mention métiers de l'enseignement, de l'éducation et de la formation - pratiques et ingénierie de la formation";MEEF;"2 ans";"Bac + 5";38152;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9761;"lettres, langues, enseignement/enseignement"
333;;;"formation d'école spécialisée";"éducation internationale";;"2 ans";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3330;"lettres, langues, enseignement/enseignement"
"333 | 133";;;"formation d'école spécialisée";"Diplôme d'Etat de professeur de théâtre";;"2 ans";"Bac + 2";38370;3;"niveau 5 (bac + 2)";"Ministère de la Culture et de la communication";https://www.onisep.fr/http/redirection/formation/slug/FOR.9578;"arts, culture, artisanat/arts du spectacle | lettres, langues, enseignement/enseignement"
333;13533312;;master;"master mention métiers de l'enseignement, de l'éducation et de la formation - second degré (en droit économie gestion)";MEEF;"2 ans";"Bac + 5";38356;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9621;"lettres, langues, enseignement/enseignement"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de sciences industrielles de l'ingénieur option Agrégation de sciences industrielles de l'ingénieur et ingénierie mécanique";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2219;"lettres, langues, enseignement/enseignement | mécanique/mécanique (généralités)"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de langues vivantes étrangères option néerlandais";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.5753;"lettres, langues, enseignement/enseignement | lettres, langues, enseignement/langues"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de langues vivantes étrangères option allemand";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.5746;"lettres, langues, enseignement/enseignement | lettres, langues, enseignement/langues"
333;;;"préparation aux concours de la fonction publique";"Préparation au concours de conseiller principal d'éducation (CPE)";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1628;"lettres, langues, enseignement/enseignement"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation d'économie et gestion option D sytème d'information";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.5750;"gestion des entreprises, comptabilité/comptabilité | lettres, langues, enseignement/enseignement | informatique, Internet/informatique de gestion | économie, droit, politique/sciences économiques"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de langues vivantes étrangères option hébreu";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.5763;"lettres, langues, enseignement/enseignement | lettres, langues, enseignement/langues"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation d'éducation physique et sportive";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1868;"lettres, langues, enseignement/enseignement | santé, social, sport/sport"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de lettres classiques";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1661;"lettres, langues, enseignement/enseignement | lettres, langues, enseignement/lettres, linguistique"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de grammaire";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1744;"lettres, langues, enseignement/enseignement | lettres, langues, enseignement/lettres, linguistique"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de géographie";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1696;"lettres, langues, enseignement/enseignement | histoire-géographie, psychologie, sociologie/géographie"
333;;;"préparation à l'agrégation";"Préparation à l'agrégation de biochimie et génie biologique";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1934;"sciences/biologie | sciences/chimie | lettres, langues, enseignement/enseignement"
